,Frame Iteration List,Step List,Episode List,Done List,Reward List,X Error List,X Mean Error List,Y Error List,Z Error List,Sqrt Distance List
20,20,20,0,True,-1001.9990062730437,0.019908506044885144,0.009917220185300158,0.00025913119316101074,0.000574946403503418,1.9911003014031488
21,21,21,0,True,-1002.0989943484647,0.020908506208797917,0.010416824095459147,0.00025913119316101074,0.000574946403503418,2.091088376824097
22,22,22,0,True,-1002.1989835137842,0.02190850637271069,0.010916462455339648,0.00025913119316101074,0.000574946403503418,2.1910775421436997
23,23,23,0,True,-1002.2989736263031,0.022908506536623463,0.011416130958726475,0.00025913119316101074,0.000574946403503418,2.2910676546624775
24,24,24,0,True,-1002.3989645671901,0.023908506700536236,0.011915825988398864,0.00025913119316101074,0.000574946403503418,2.3910585955495294
25,25,25,0,True,-1002.4989562366932,0.02490850686444901,0.012415544483631562,0.00025913119316101074,0.000574946403503418,2.491050265052566
26,26,26,0,True,-1002.5989485504575,0.025908507028361782,0.01291528383714009,0.00025913119316101074,0.000574946403503418,2.5910425788169027
27,27,27,0,True,-1002.6989414366656,0.026908507192274556,0.013415041814109177,0.00025913119316101074,0.000574946403503418,2.691035465025004
28,28,28,0,True,-1002.7989348337915,0.02790850735618733,0.01391481648797394,0.00025913119316101074,0.000574946403503418,2.7910288621508466
29,29,29,0,True,-1002.8989285025674,0.028908505657454953,0.014414606126956641,0.00025913119316101074,0.000574946403503418,2.891022530926813
30,30,30,0,True,-1002.9989227695746,0.029908505821367726,0.014914409342905386,0.00025913119316101074,0.000574946403503418,2.9910167979339897
31,31,31,0,True,-1003.0989174085778,0.0309085059852805,0.015414224862979609,0.00025913119316101074,0.000574946403503418,3.091011436937209
32,32,32,0,True,-1003.1989125708615,0.03190850801183842,0.01591405162506624,0.00025913119316101074,0.000574946403503418,3.191006599220847
33,33,33,0,True,-1003.2989076669384,0.032908506313106045,0.016413888527655646,0.00025913119316101074,0.000574946403503418,3.2910016952977754
34,34,34,0,True,-1003.398903414734,0.03390850833966397,0.01691373480799874,0.00025913119316101074,0.000574946403503418,3.3909974430934087
35,35,35,0,True,-1003.4988990452308,0.03490850664093159,0.017413589581135765,0.00025913119316101074,0.000574946403503418,3.4909930735902464
36,36,36,0,True,-1003.5988949096206,0.035908504942199215,0.017913452158461803,0.00025913119316101074,0.000574946403503418,3.5909889379800215
37,37,37,0,True,-1003.698891361409,0.03690850696875714,0.018413322021890628,0.00025913119316101074,0.000574946403503418,3.6909853897683433
38,38,38,0,True,-1003.7988876385615,0.03790850527002476,0.01891319851543253,0.00025913119316101074,0.000574946403503418,3.7909816669209015
39,39,39,0,True,-1003.8988844708535,0.038908507296582684,0.019413081234961282,0.00025913119316101074,0.000574946403503418,3.8909784992129817
40,40,40,0,True,-1003.998881099525,0.03990850559785031,0.019912969634056137,0.00025913119316101074,0.000574946403503418,3.990975127884402
41,41,41,0,True,-1004.0988782572248,0.04090850762440823,0.020412863395731187,0.00025913119316101074,0.000574946403503418,4.0909722855842094
42,42,42,0,True,-1004.1988751877145,0.041908505925675854,0.02091276205921827,0.00025913119316101074,0.000574946403503418,4.190969216073952
43,43,43,0,True,-1004.2988726258718,0.042908507952233776,0.021412665374968623,0.00025913119316101074,0.000574946403503418,4.290966654231249
44,44,44,0,True,-1004.3988698174259,0.0439085062535014,0.02191257295004713,0.00025913119316101074,0.000574946403503418,4.390963845785245
45,45,45,0,True,-1004.4988674990038,0.04490850828005932,0.02241248458765609,0.00025913119316101074,0.000574946403503418,4.4909615273632655
46,46,46,0,True,-1004.5988649178884,0.04590850658132695,0.022912399949223557,0.00025913119316101074,0.000574946403503418,4.590958946247812
47,47,47,0,True,-1004.6988624395754,0.04690850488259457,0.02341231880200212,0.00025913119316101074,0.000574946403503418,4.690956467934808
48,48,48,0,True,-1004.7988604301487,0.04790850690915249,0.023912241008270493,0.00025913119316101074,0.000574946403503418,4.79095445850809
49,49,49,0,True,-1004.898858138656,0.04890850521042012,0.024412166292313485,0.00025913119316101074,0.000574946403503418,4.89095216701537
50,50,50,0,True,-1004.9988563047025,0.04990850723697804,0.02491209454613044,0.00025913119316101074,0.000574946403503418,4.990950333061862
51,51,51,0,True,-1005.0988541782355,0.05090850553824566,0.02541202552674804,0.00025913119316101074,0.000574946403503418,5.09094820659485
52,52,52,0,True,-1005.1988524996746,0.051908507564803585,0.025911959150107577,0.00025913119316101074,0.000574946403503418,5.19094652803399
53,53,53,0,True,-1005.2988505197015,0.05290850586607121,0.0264118952004032,0.00025913119316101074,0.000574946403503418,5.290944548060993
54,54,54,0,True,-1005.3988489794039,0.05390850789262913,0.026911833612989128,0.00025913119316101074,0.000574946403503418,5.3909430077632985
55,55,55,0,True,-1005.4988471300676,0.054908506193896756,0.027411774194791048,0.00025913119316101074,0.000574946403503418,5.4909411584269785
56,56,56,0,True,-1005.5988457133318,0.05590850822045468,0.027911716896995672,0.00025913119316101074,0.000574946403503418,5.590939741691186
57,57,57,0,True,-1005.6988439809836,0.0569085065217223,0.028411661545697856,0.00025913119316101074,0.000574946403503418,5.69093800934297
58,58,58,0,True,-1005.7988423025976,0.057908504822989926,0.028911608041923147,0.00025913119316101074,0.000574946403503418,5.790936330957016
59,59,59,0,True,-1005.8988410479496,0.05890850684954785,0.029411556355383558,0.00025913119316101074,0.000574946403503418,5.890935076308997
60,60,60,0,True,-1005.9988394694277,0.05990850515081547,0.02991150633563654,0.00025913119316101074,0.000574946403503418,5.990933497787157
61,61,61,0,True,-1006.0988383096835,0.060908507177373394,0.030411457962116167,0.00025913119316101074,0.000574946403503418,6.090932338042912
62,62,62,0,True,-1006.1988368214277,0.06190850547864102,0.0309114110972991,0.00025913119316101074,0.000574946403503418,6.190930849787024
63,63,63,0,True,-1006.2988357476095,0.06290850750519894,0.031411365728672536,0.00025913119316101074,0.000574946403503418,6.290929775968903
64,64,64,0,True,-1006.3988347137376,0.06390850953175686,0.03191132178718153,0.00025913119316101074,0.000574946403503418,6.390928742097036
65,65,65,0,True,-1006.4988329729165,0.06490850410773419,0.03241127909506869,0.00025913119316101074,0.000574946403503418,6.490927001275926
66,66,66,0,True,-1006.5988320135102,0.06590850613429211,0.03291123770759441,0.00025913119316101074,0.000574946403503418,6.590926041869658
67,67,67,0,True,-1006.6988310888394,0.06690850816085003,0.03341119756720111,0.00025913119316101074,0.000574946403503418,6.690925117198726
68,68,68,0,True,-1006.7988301973693,0.06790851018740796,0.033911158619667876,0.00025913119316101074,0.000574946403503418,6.790924225728655
69,69,69,0,True,-1006.8988285926043,0.06890850476338528,0.034411120707435267,0.00025913119316101074,0.000574946403503418,6.8909226209637815
70,70,70,0,True,-1006.9988277632823,0.0699085067899432,0.03491108389169594,0.00025913119316101074,0.000574946403503418,6.990921791641699
71,71,71,0,True,-1007.0988269630672,0.07090850881650113,0.035411048126762684,0.00025913119316101074,0.000574946403503418,7.090920991426544
72,72,72,0,True,-1007.1988254456937,0.07190850339247845,0.03591101326738892,0.00025913119316101074,0.000574946403503418,7.1909194740531115
73,73,73,0,True,-1007.2988247001159,0.07290850541903637,0.036410979377546324,0.00025913119316101074,0.000574946403503418,7.290918728475306
74,74,74,0,True,-1007.3988239801974,0.0739085074455943,0.036910946418453626,0.00025913119316101074,0.000574946403503418,7.39091800855686
75,75,75,0,True,-1007.4988232849107,0.07490850947215222,0.03741091435337072,0.00025913119316101074,0.000574946403503418,7.490917313270159
76,76,76,0,True,-1007.5988218682307,0.07590850404812954,0.037910883050705245,0.00025913119316101074,0.000574946403503418,7.590915896590109
77,77,77,0,True,-1007.6988212193376,0.07690850607468747,0.038410852576653734,0.00025913119316101074,0.000574946403503418,7.690915247696974
78,78,78,0,True,-1007.7988205923044,0.07790850810124539,0.038910822899749835,0.00025913119316101074,0.000574946403503418,7.790914620663842
79,79,79,0,True,-1007.8988199863003,0.07890851012780331,0.0394107939901005,0.00025913119316101074,0.000574946403503418,7.890914014659633
80,80,80,0,True,-1007.9988186554832,0.07990850470378064,0.03991076572730643,0.00025913119316101074,0.000574946403503418,7.9909126838426126
81,81,81,0,True,-1008.0988180892073,0.08090850673033856,0.040410738178562916,0.00025913119316101074,0.000574946403503418,8.09091211756671
82,82,82,0,True,-1008.1988175417066,0.08190850875689648,0.04091071131806091,0.00025913119316101074,0.000574946403503418,8.190911570066014
83,83,83,0,True,-1008.2988162672491,0.0829085033328738,0.04141068503252297,0.00025913119316101074,0.000574946403503418,8.290910295608493
84,84,84,0,True,-1008.398815755293,0.08390850535943173,0.041910659389310136,0.00025913119316101074,0.000574946403503418,8.390909783652381
85,85,85,0,True,-1008.4988152601693,0.08490850738598965,0.042410634366015706,0.00025913119316101074,0.000574946403503418,8.490909288528645
86,86,86,0,True,-1008.5988147812901,0.08590850941254757,0.0429106099412632,0.00025913119316101074,0.000574946403503418,8.590908809649488
87,87,87,0,True,-1008.6988135730417,0.0869085039885249,0.043410586009982086,0.00025913119316101074,0.000574946403503418,8.690907601401014
88,88,88,0,True,-1008.7988131249948,0.08790850601508282,0.04391056263925288,0.00025913119316101074,0.000574946403503418,8.790907153354194
89,89,89,0,True,-1008.8988126915855,0.08890850804164074,0.044410539810390524,0.00025913119316101074,0.000574946403503418,8.890906719944844
90,90,90,0,True,-1008.9988122723252,0.08990851006819867,0.044910517505531274,0.00025913119316101074,0.000574946403503418,8.990906300684555
91,91,91,0,True,-1009.0988111216934,0.09090850464417599,0.04541049562660349,0.00025913119316101074,0.000574946403503418,9.090905150052832
92,92,92,0,True,-1009.1988107293507,0.09190850667073391,0.04591047423998124,0.00025913119316101074,0.000574946403503418,9.190904757710136
93,93,93,0,True,-1009.2988103498162,0.09290850869729184,0.04641045332995263,0.00025913119316101074,0.000574946403503418,9.290904378175622
94,94,94,0,True,-1009.3988092376269,0.09390850327326916,0.04691043280304017,0.00025913119316101074,0.000574946403503418,9.390903265986264
95,95,95,0,True,-1009.4988088824983,0.09490850529982708,0.0474104127248817,0.00025913119316101074,0.000574946403503418,9.49090291085777
96,96,96,0,True,-1009.5988085390014,0.095908507326385,0.04791039308159823,0.00025913119316101074,0.000574946403503418,9.590902567360795
97,97,97,0,True,-1009.6988082067759,0.09690850935294293,0.04841037385987726,0.00025913119316101074,0.000574946403503418,9.690902235135265
98,98,98,0,True,-1009.7988071404222,0.09790850392892025,0.04891035497168578,0.00025913119316101074,0.000574946403503418,9.790901168781623
99,99,99,0,True,-1009.8988068297174,0.09890850595547818,0.0494103364815237,0.00025913119316101074,0.000574946403503418,9.890900858076783
100,100,0,1,False,-0.04073875214475634,9.149350808002055e-05,0.04892203110554901,0.00025913119316101074,0.000574946403503418,0.03283278050415923
101,101,1,1,False,-0.10407312911688299,0.0009085065394174308,0.04845131027646929,0.00025913119316101074,0.000574946403503418,0.09616715747628587
102,102,2,1,False,-0.20134395854699907,0.001908506586914882,0.04799943839598818,0.00025913119316101074,0.000574946403503418,0.19343798690640196
103,103,3,1,False,-0.300460893847928,0.0029085065179970115,0.04756587174331518,0.00025913119316101074,0.000574946403503418,0.29255492220733087
104,104,4,1,False,-0.40002652157487534,0.003908506681909785,0.04715008731415894,0.00025913119316101074,0.000574946403503418,0.3921205499342782
105,105,5,1,False,-0.4997683809546912,0.0049085063801612705,0.04675158183364953,0.00025913119316101074,0.000574946403503418,0.4918624093140941
106,106,6,1,False,-0.5995974255835153,0.005908506544074044,0.04636987084963481,0.00025913119316101074,0.000574946403503418,0.5916914539429181
107,107,7,1,False,-0.6994758742523396,0.006908506707986817,0.046004487848323256,0.00025913119316101074,0.000574946403503418,0.6915699026117424
108,108,8,1,False,-0.7993850239750584,0.00790850687189959,0.04565498343569551,0.00025913119316101074,0.000574946403503418,0.7914790523344613
109,109,9,1,False,-0.8993144588072522,0.008908506104489788,0.04532092455086637,0.00025913119316101074,0.000574946403503418,0.8914084871666551
110,110,10,1,False,-0.9992582024673377,0.009908506268402562,0.045001893755528856,0.00025913119316101074,0.000574946403503418,0.9913522308267405
111,111,11,1,True,-1001.0992122561886,0.010908506432315335,0.04469748851157159,0.00025913119316101074,0.000574946403503418,1.0913062845480532
112,112,12,1,True,-1001.1991740247586,0.011908506596228108,0.04440732053001988,0.00025913119316101074,0.000574946403503418,1.1912680531179831
113,113,13,1,True,-1001.2991417164299,0.012908506760140881,0.04413101514607357,0.00025913119316101074,0.000574946403503418,1.2912357447892522
114,114,14,1,True,-1001.3991140543586,0.013908506924053654,0.043868210726751664,0.00025913119316101074,0.000574946403503418,1.3912080827180062
115,115,15,1,True,-1001.499090010947,0.014908506156643853,0.04361855810114729,0.00025913119316101074,0.000574946403503418,1.491184039306451
116,116,16,1,True,-1001.599069165875,0.0159085072518792,0.04338172005970055,0.00025913119316101074,0.000574946403503418,1.5911631942344435
117,117,17,1,True,-1001.699050705587,0.016908507415791973,0.04315737080000641,0.00025913119316101074,0.000574946403503418,1.6911447339463137
118,118,18,1,True,-1001.799034122007,0.017908505717059597,0.04294519546317492,0.00025913119316101074,0.000574946403503418,1.7911281503664078
119,119,19,1,True,-1001.8990194603988,0.01890850588097237,0.04274488971665657,0.00025913119316101074,0.000574946403503418,1.891113488758169
120,120,20,1,True,-1001.9990062730437,0.019908506044885144,0.04255615927308821,0.00025913119316101074,0.000574946403503418,1.9911003014031488
121,121,21,1,True,-1002.0989943484647,0.020908506208797917,0.042378719493872716,0.00025913119316101074,0.000574946403503418,2.091088376824097
122,122,22,1,True,-1002.1989835137842,0.02190850637271069,0.0422122949969527,0.00025913119316101074,0.000574946403503418,2.1910775421436997
123,123,23,1,True,-1002.2989736263031,0.022908506536623463,0.04205661928356295,0.00025913119316101074,0.000574946403503418,2.2910676546624775
124,124,24,1,True,-1002.3989645671901,0.023908506700536236,0.04191143438289873,0.00025913119316101074,0.000574946403503418,2.3910585955495294
125,125,25,1,True,-1002.4989562366932,0.02490850686444901,0.04177649051370469,0.00025913119316101074,0.000574946403503418,2.491050265052566
126,126,26,1,True,-1002.5989485504575,0.025908507028361782,0.041651545761851594,0.00025913119316101074,0.000574946403503418,2.5910425788169027
127,127,27,1,True,-1002.6989414366656,0.026908507192274556,0.04153636577302677,0.00025913119316101074,0.000574946403503418,2.691035465025004
128,128,28,1,True,-1002.7989348337915,0.02790850735618733,0.04143072345971794,0.00025913119316101074,0.000574946403503418,2.7910288621508466
129,129,29,1,True,-1002.8989285025674,0.028908505657454953,0.04133439870739284,0.00025913119316101074,0.000574946403503418,2.891022530926813
130,130,30,1,True,-1002.9989227695746,0.029908505821367726,0.04124717815101097,0.00025913119316101074,0.000574946403503418,2.9910167979339897
131,131,31,1,True,-1003.0989174085778,0.0309085059852805,0.04116885487702816,0.00025913119316101074,0.000574946403503418,3.091011436937209
132,132,32,1,True,-1003.1989125708615,0.03190850801183842,0.04109922820886884,0.00025913119316101074,0.000574946403503418,3.191006599220847
133,133,33,1,True,-1003.2989076669384,0.032908506313106045,0.04103810341860196,0.00025913119316101074,0.000574946403503418,3.2910016952977754
134,134,34,1,True,-1003.398903414734,0.03390850833966397,0.04098529160320241,0.00025913119316101074,0.000574946403503418,3.3909974430934087
135,135,35,1,True,-1003.4988990452308,0.03490850664093159,0.040940609360832776,0.00025913119316101074,0.000574946403503418,3.4909930735902464
136,136,36,1,True,-1003.5988949096206,0.035908504942199215,0.04090387867164567,0.00025913119316101074,0.000574946403503418,3.5909889379800215
137,137,37,1,True,-1003.698891361409,0.03690850696875714,0.040874926702784156,0.00025913119316101074,0.000574946403503418,3.6909853897683433
138,138,38,1,True,-1003.7988876385615,0.03790850527002476,0.0408535855413974,0.00025913119316101074,0.000574946403503418,3.7909816669209015
139,139,39,1,True,-1003.8988844708535,0.038908507296582684,0.04083969212536301,0.00025913119316101074,0.000574946403503418,3.8909784992129817
140,140,40,1,True,-1003.998881099525,0.03990850559785031,0.040833087965593415,0.00025913119316101074,0.000574946403503418,3.990975127884402
141,141,41,1,True,-1004.0988782572248,0.04090850762440823,0.04083361908995126,0.00025913119316101074,0.000574946403503418,4.0909722855842094
142,142,42,1,True,-1004.1988751877145,0.041908505925675854,0.04084113578111018,0.00025913119316101074,0.000574946403503418,4.190969216073952
143,143,43,1,True,-1004.2988726258718,0.042908507952233776,0.04085549253229854,0.00025913119316101074,0.000574946403503418,4.290966654231249
144,144,44,1,True,-1004.3988698174259,0.0439085062535014,0.040876547799341315,0.00025913119316101074,0.000574946403503418,4.390963845785245
145,145,45,1,True,-1004.4988674990038,0.04490850828005932,0.040904163967017466,0.00025913119316101074,0.000574946403503418,4.4909615273632655
146,146,46,1,True,-1004.5988649178884,0.04590850658132695,0.04093820711405358,0.00025913119316101074,0.000574946403503418,4.590958946247812
147,147,47,1,True,-1004.6988624395754,0.04690850488259457,0.040978546963841025,0.00025913119316101074,0.000574946403503418,4.690956467934808
148,148,48,1,True,-1004.7988604301487,0.04790850690915249,0.04102505676213171,0.00025913119316101074,0.000574946403503418,4.79095445850809
149,149,49,1,True,-1004.898858138656,0.04890850521042012,0.0410776130851203,0.00025913119316101074,0.000574946403503418,4.89095216701537
150,150,50,1,True,-1004.9988563047025,0.04990850723697804,0.04113609582784783,0.00025913119316101074,0.000574946403503418,4.990950333061862
151,151,51,1,True,-1005.0988541782355,0.05090850553824566,0.041200387996995186,0.00025913119316101074,0.000574946403503418,5.09094820659485
152,152,52,1,True,-1005.1988524996746,0.051908507564803585,0.0412703757065887,0.00025913119316101074,0.000574946403503418,5.19094652803399
153,153,53,1,True,-1005.2988505197015,0.05290850586607121,0.04134594798035158,0.00025913119316101074,0.000574946403503418,5.290944548060993
154,154,54,1,True,-1005.3988489794039,0.05390850789262913,0.04142699675397917,0.00025913119316101074,0.000574946403503418,5.3909430077632985
155,155,55,1,True,-1005.4988471300676,0.054908506193896756,0.04151341668628634,0.00025913119316101074,0.000574946403503418,5.4909411584269785
156,156,56,1,True,-1005.5988457133318,0.05590850822045468,0.04160510516739569,0.00025913119316101074,0.000574946403503418,5.590939741691186
157,157,57,1,True,-1005.6988439809836,0.0569085065217223,0.041701962137992696,0.00025913119316101074,0.000574946403503418,5.69093800934297
158,158,58,1,True,-1005.7988423025976,0.057908504822989926,0.04180389007940777,0.00025913119316101074,0.000574946403503418,5.790936330957016
159,159,59,1,True,-1005.8988410479496,0.05890850684954785,0.04191079393422115,0.00025913119316101074,0.000574946403503418,5.890935076308997
160,160,60,1,True,-1005.9988394694277,0.05990850515081547,0.04202258096041117,0.00025913119316101074,0.000574946403503418,5.990933497787157
161,161,61,1,True,-1006.0988383096835,0.060908507177373394,0.042139160751873905,0.00025913119316101074,0.000574946403503418,6.090932338042912
162,162,62,1,True,-1006.1988368214277,0.06190850547864102,0.042260445075351004,0.00025913119316101074,0.000574946403503418,6.190930849787024
163,163,63,1,True,-1006.2988357476095,0.06290850750519894,0.042386347895045196,0.00025913119316101074,0.000574946403503418,6.290929775968903
164,164,64,1,True,-1006.3988347137376,0.06390850953175686,0.042516785238297994,0.00025913119316101074,0.000574946403503418,6.390928742097036
165,165,65,1,True,-1006.4988329729165,0.06490850410773419,0.04265167511100544,0.00025913119316101074,0.000574946403503418,6.490927001275926
166,166,66,1,True,-1006.5988320135102,0.06590850613429211,0.04279093757222273,0.00025913119316101074,0.000574946403503418,6.590926041869658
167,167,67,1,True,-1006.6988310888394,0.06690850816085003,0.04293449454001218,0.00025913119316101074,0.000574946403503418,6.690925117198726
168,168,68,1,True,-1006.7988301973693,0.06790851018740796,0.04308226978052931,0.00025913119316101074,0.000574946403503418,6.790924225728655
169,169,69,1,True,-1006.8988285926043,0.06890850476338528,0.04323418880984023,0.00025913119316101074,0.000574946403503418,6.8909226209637815
170,170,70,1,True,-1006.9988277632823,0.0699085067899432,0.04339017897346656,0.00025913119316101074,0.000574946403503418,6.990921791641699
171,171,71,1,True,-1007.0988269630672,0.07090850881650113,0.04355016926325164,0.00025913119316101074,0.000574946403503418,7.090920991426544
172,172,72,1,True,-1007.1988254456937,0.07190850339247845,0.04371409026977897,0.00025913119316101074,0.000574946403503418,7.1909194740531115
173,173,73,1,True,-1007.2988247001159,0.07290850541903637,0.043881874264889646,0.00025913119316101074,0.000574946403503418,7.290918728475306
174,174,74,1,True,-1007.3988239801974,0.0739085074455943,0.04405345502592224,0.00025913119316101074,0.000574946403503418,7.39091800855686
175,175,75,1,True,-1007.4988232849107,0.07490850947215222,0.04422876783527582,0.00025913119316101074,0.000574946403503418,7.490917313270159
176,176,76,1,True,-1007.5988218682307,0.07590850404812954,0.04440774939580042,0.00025913119316101074,0.000574946403503418,7.590915896590109
177,177,77,1,True,-1007.6988212193376,0.07690850607468747,0.044590337916468326,0.00025913119316101074,0.000574946403503418,7.690915247696974
178,178,78,1,True,-1007.7988205923044,0.07790850810124539,0.044776472945433556,0.00025913119316101074,0.000574946403503418,7.790914620663842
179,179,79,1,True,-1007.8988199863003,0.07890851012780331,0.0449660953742245,0.00025913119316101074,0.000574946403503418,7.890914014659633
180,180,80,1,True,-1007.9988186554832,0.07990850470378064,0.045159147359470665,0.00025913119316101074,0.000574946403503418,7.9909126838426126
181,181,81,1,True,-1008.0988180892073,0.08090850673033856,0.04535557241095895,0.00025913119316101074,0.000574946403503418,8.09091211756671
182,182,82,1,True,-1008.1988175417066,0.08190850875689648,0.04555531523252145,0.00025913119316101074,0.000574946403503418,8.190911570066014
183,183,83,1,True,-1008.2988162672491,0.0829085033328738,0.045758321689588585,0.00025913119316101074,0.000574946403503418,8.290910295608493
184,184,84,1,True,-1008.398815755293,0.08390850535943173,0.045964538898614765,0.00025913119316101074,0.000574946403503418,8.390909783652381
185,185,85,1,True,-1008.4988152601693,0.08490850738598965,0.04617391507327807,0.00025913119316101074,0.000574946403503418,8.490909288528645
186,186,86,1,True,-1008.5988147812901,0.08590850941254757,0.04638639953498539,0.00025913119316101074,0.000574946403503418,8.590908809649488
187,187,87,1,True,-1008.6988135730417,0.0869085039885249,0.046601942643780814,0.00025913119316101074,0.000574946403503418,8.690907601401014
188,188,88,1,True,-1008.7988131249948,0.08790850601508282,0.04682049588913162,0.00025913119316101074,0.000574946403503418,8.790907153354194
189,189,89,1,True,-1008.8988126915855,0.08890850804164074,0.04704201174256588,0.00025913119316101074,0.000574946403503418,8.890906719944844
190,190,90,1,True,-1008.9988122723252,0.08990851006819867,0.04726644367097233,0.00025913119316101074,0.000574946403503418,8.990906300684555
191,191,91,1,True,-1009.0988111216934,0.09090850464417599,0.04749374607187443,0.00025913119316101074,0.000574946403503418,9.090905150052832
192,192,92,1,True,-1009.1988107293507,0.09190850667073391,0.04772387436513278,0.00025913119316101074,0.000574946403503418,9.190904757710136
193,193,93,1,True,-1009.2988103498162,0.09290850869729184,0.04795678485138102,0.00025913119316101074,0.000574946403503418,9.290904378175622
194,194,94,1,True,-1009.3988092376269,0.09390850327326916,0.04819243468944198,0.00025913119316101074,0.000574946403503418,9.390903265986264
195,195,95,1,True,-1009.4988088824983,0.09490850529982708,0.04843078198847456,0.00025913119316101074,0.000574946403503418,9.49090291085777
196,196,96,1,True,-1009.5988085390014,0.095908507326385,0.04867178567039289,0.00025913119316101074,0.000574946403503418,9.590902567360795
197,197,97,1,True,-1009.6988082067759,0.09690850935294293,0.048915405486971424,0.00025913119316101074,0.000574946403503418,9.690902235135265
198,198,98,1,True,-1009.7988071404222,0.09790850392892025,0.04916160196155408,0.00025913119316101074,0.000574946403503418,9.790901168781623
199,199,99,1,True,-1009.8988068297174,0.09890850595547818,0.0494103364815237,0.00025913119316101074,0.000574946403503418,9.890900858076783
200,200,0,2,False,-0.04073875214475634,9.149350808002055e-05,0.04916496910354637,0.00025913119316101074,0.000574946403503418,0.03283278050415923
201,201,1,2,False,-0.10407312911688299,0.0009085065394174308,0.04892607572451603,0.00025913119316101074,0.000574946403503418,0.09616715747628587
202,202,2,2,False,-0.20134395854699907,0.001908506586914882,0.0486944620834441,0.00025913119316101074,0.000574946403503418,0.19343798690640196
203,203,3,2,False,-0.300460893847928,0.0029085065179970115,0.04847002112478995,0.00025913119316101074,0.000574946403503418,0.29255492220733087
204,204,4,2,False,-0.40002652157487534,0.003908506681909785,0.048252647883605164,0.00025913119316101074,0.000574946403503418,0.3921205499342782
205,205,5,2,False,-0.4997683809546912,0.0049085063801612705,0.04804223942970495,0.00025913119316101074,0.000574946403503418,0.4918624093140941
206,206,6,2,False,-0.5995974255835153,0.005908506544074044,0.047838694826392726,0.00025913119316101074,0.000574946403503418,0.5916914539429181
207,207,7,2,False,-0.6994758742523396,0.006908506707986817,0.047641915075823466,0.00025913119316101074,0.000574946403503418,0.6915699026117424
208,208,8,2,False,-0.7993850239750584,0.00790850687189959,0.047451803074847754,0.00025913119316101074,0.000574946403503418,0.7914790523344613
209,209,9,2,False,-0.8993144588072522,0.008908506104489788,0.047268263565465096,0.00025913119316101074,0.000574946403503418,0.8914084871666551
210,210,10,2,False,-0.9992582024673377,0.009908506268402562,0.04709120310434158,0.00025913119316101074,0.000574946403503418,0.9913522308267405
211,211,11,2,True,-1001.0992122561886,0.010908506432315335,0.04692053000683202,0.00025913119316101074,0.000574946403503418,1.0913062845480532
